# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-08-24T00:23:01
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
51194,996,-199,-69,-12,29,-84
51195,1005,-186,-43,-9,36,-99
51196,998,-185,-53,-20,28,-107
51197,1002,-182,-71,-30,26,-114
51198,996,-186,-62,-24,35,-126
51199,1005,-166,-55,-14,40,-136
51200,1004,-151,-45,-20,40,-133
51201,996,-169,-42,-30,38,-121
51202,1001,-165,-55,-29,37,-123
51203,1004,-154,-56,-17,37,-133
51204,1011,-151,-52,-18,39,-133
51205,1000,-177,-52,-34,41,-129
51206,1007,-191,-60,-35,40,-137
51207,1002,-183,-61,-27,45,-157
51208,1007,-174,-46,-29,52,-174
51209,1009,-182,-54,-45,53,-186
51210,1008,-198,-65,-56,53,-207
51211,1009,-197,-68,-52,59,-237
51212,999,-179,-53,-44,65,-264
51213,999,-144,-43,-46,65,-277
51214,1001,-143,-47,-53,62,-276
51215,1001,-142,-43,-47,59,-275
51216,1005,-124,-41,-29,58,-275
51217,1008,-110,-32,-23,59,-263
51218,996,-110,-21,-27,56,-245
51219,1008,-127,-36,-29,50,-231
51220,1002,-123,-34,-25,46,-225
51221,997,-116,-23,-23,46,-223
51222,991,-117,-11,-23,40,-221
51223,994,-115,-16,-21,30,-221
51224,997,-111,-20,-12,22,-223
51225,995,-94,-10,-2,15,-227
51226,1003,-68,-19,-7,5,-220
51227,1001,-69,-46,-18,0,-203
51228,1011,-80,-47,-20,1,-193
51229,1016,-75,-44,-16,2,-193
51230,1017,-80,-40,-21,2,-188
51231,1005,-82,-32,-31,2,-178
51232,1015,-89,-53,-32,1,-179
51233,1014,-67,-61,-30,4,-187
51234,1016,-46,-57,-34,11,-187
51235,1006,-35,-44,-46,16,-177
51236,1010,-26,-56,-56,18,-167
51237,1006,-22,-56,-58,25,-154
51238,1012,-14,-25,-62,30,-138
51239,1008,-14,-17,-74,25,-112
51240,1003,-10,-34,-83,21,-83
51241,999,-26,-35,-74,21,-59
51242,1010,-21,-24,-56,19,-44
51243,1005,-17,-19,-46,13,-21
51244,1002,-30,-18,-44,7,2
51245,1006,-50,-25,-34,-1,15
51246,1005,-52,-23,-18,-7,21
51247,1007,-58,-12,-9,-11,35
51248,1007,-74,-18,-13,-21,49
51249,1011,-95,-41,-14,-25,54
51250,1006,-103,-39,-3,-20,50
51251,1018,-97,-23,4,-18,44
51252,1017,-101,-30,-3,-25,40
51253,1012,-111,-53,-13,-28,33
51254,1019,-118,-49,-6,-23,18
51255,1024,-105,-36,1,-19,2
51256,1018,-90,-24,-8,-21,-1
51257,1006,-96,-36,-20,-21,5
51258,1020,-109,-48,-14,-19,2
51259,1013,-95,-43,1,-16,-7
51260,1011,-90,-30,3,-11,-6
51261,1016,-99,-31,-6,-16,-2
51262,1012,-99,-58,-6,-20,-7
51263,1012,-95,-56,7,-9,-17
51264,1018,-88,-30,11,-3,-21
51265,1018,-89,-25,-1,-11,-18
51266,1001,-86,-53,-9,-11,-18
51267,1004,-95,-38,2,-5,-25
51268,1011,-77,-20,13,-4,-31
51269,1010,-59,-22,7,-13,-23
51270,1003,-71,-38,-5,-18,-11
51271,1009,-86,-40,-2,-18,-11
51272,1017,-73,-37,9,-16,-21
51273,1005,-61,-19,8,-17,-18
51274,1005,-75,-21,-4,-25,-11
51275,1013,-75,-43,-7,-32,-12
51276,1010,-61,-39,4,-28,-15
51277,1010,-55,-13,8,-27,-7
51278,1009,-64,-19,-3,-38,6
51279,1006,-72,-45,-9,-42,16
51280,1005,-82,-40,-1,-35,14
51281,1016,-75,-26,9,-36,10
51282,1013,-68,-28,1,-44,14
51283,1007,-83,-53,-9,-46,17
51284,1008,-101,-46,-4,-41,7
51285,1021,-78,-40,7,-37,-2
51286,1015,-69,-17,1,-36,2
51287,1015,-77,-31,-14,-42,14
51288,1010,-93,-46,-13,-44,11
51289,1014,-82,-48,0,-38,4
51290,1017,-77,-23,3,-35,5
51291,1023,-82,-32,-8,-42,11
51292,1017,-88,-62,-14,-45,11
51293,1016,-91,-60,-1,-33,4
51294,1016,-74,-48,14,-25,-6
51295,1022,-56,-36,9,-27,-6
51296,1010,-63,-51,-4,-28,0
51297,1015,-79,-59,-4,-23,-5
51298,1017,-65,-46,6,-17,-15
51299,1012,-52,-38,4,-13,-12
51300,1000,-71,-33,-7,-15,-2
51301,1014,-78,-58,-7,-18,-4
51302,1004,-62,-52,7,-11,-13
51303,1015,-58,-26,12,-7,-11
51304,1013,-60,-20,1,-15,-4
51305,1019,-70,-57,-3,-20,0
51306,1012,-75,-44,7,-10,-4
51307,1014,-65,-24,16,-8,-6
51308,1020,-59,-33,7,-16,2
51309,1008,-81,-58,-2,-15,8
51310,1009,-102,-46,0,-7,0
51311,1014,-81,-31,13,-5,-14
51312,1011,-73,-22,11,-6,-16
51313,1008,-82,-18,0,-9,-12
51314,1007,-86,-31,2,-18,-18
51315,1019,-74,-44,15,-16,-25
51316,1025,-77,-37,13,-13,-20
51317,1022,-82,-33,-3,-17,-14
51318,1018,-91,-61,-8,-18,-18
51319,1017,-86,-47,1,-7,-27
51320,1009,-72,-26,9,-7,-33
51321,1013,-64,-32,2,-18,-32
51322,1002,-68,-51,-4,-18,-28
51323,1011,-75,-53,4,-12,-30
51324,1020,-56,-38,13,-11,-37
51325,1018,-43,-38,4,-11,-30
51326,1005,-60,-34,-7,-12,-16
51327,1005,-66,-38,-7,-13,-18
51328,1012,-49,-30,3,-12,-21
51329,1012,-45,-26,5,-14,-14
51330,1012,-63,-32,0,-19,-4
51331,1017,-70,-55,0,-23,-4
51332,1013,-65,-59,9,-14,-8
51333,1016,-59,-32,13,-9,-8
51334,1020,-51,-30,7,-14,-4
51335,1015,-60,-40,2,-18,-1
51336,1005,-66,-43,9,-12,-2
51337,1010,-53,-37,14,-13,-4
51338,1014,-47,-43,4,-14,2
51339,1003,-58,-43,-3,-11,12
51340,1009,-66,-35,0,-12,10
51341,1015,-50,-40,9,-12,3
51342,1004,-39,-31,9,-11,6
51343,1010,-51,-22,0,-17,11
51344,1019,-57,-51,-1,-22,9
51345,1016,-48,-45,9,-15,10
51346,1016,-50,-24,14,-11,16
51347,1024,-53,-27,7,-20,28
51348,1013,-55,-55,3,-21,35
51349,1015,-67,-56,10,-10,34
51350,1024,-65,-35,11,-7,28
51351,1022,-68,-40,2,-10,26
51352,1011,-78,-40,-3,-6,23
51353,1010,-78,-26,2,-7,13
51354,1011,-50,-22,11,-11,4
51355,1003,-52,-17,9,-14,13
51356,1010,-62,-12,0,-22,23
51357,1014,-68,-31,1,-31,24
51358,1011,-58,-40,11,-25,24
51359,1006,-54,-11,10,-22,31
51360,1016,-64,-36,-2,-34,36
51361,1015,-69,-65,-2,-32,32
51362,1016,-65,-58,9,-19,25
51363,1022,-51,-26,11,-19,24
51364,1022,-45,-49,2,-23,29
51365,1008,-55,-56,-1,-17,36
51366,1009,-64,-47,5,-11,35
51367,1019,-55,-41,11,-11,32
51368,1013,-54,-32,4,-9,37
51369,998,-65,-16,-2,-12,42
51370,1007,-77,-32,-1,-21,37
51371,1009,-57,-39,9,-21,34
51372,1007,-51,-12,12,-20,41
51373,1015,-60,-22,5,-30,49
51374,1011,-60,-59,3,-34,50
51375,1013,-60,-50,10,-24,48
51376,1016,-55,-28,8,-22,49
51377,1019,-41,-41,0,-30,51
51378,1004,-60,-51,0,-24,53
51379,1009,-60,-40,9,-18,50
51380,1022,-28,-36,14,-23,53
51381,1014,-33,-49,9,-24,69
51382,1008,-57,-48,5,-18,83
51383,1025,-61,-57,10,-16,82
51384,1019,-51,-51,16,-11,81
51385,1012,-46,-48,11,-6,84
51386,1016,-61,-43,4,-8,86
51387,1015,-64,-56,5,-7,80
51388,1013,-64,-42,19,3,76
51389,1008,-68,0,25,2,77
51390,1001,-69,2,17,-14,82
51391,1001,-79,-15,16,-23,88
51392,998,-87,-14,23,-27,90
51393,1011,-80,-9,23,-37,88
51394,1005,-85,-25,11,-45,95
51395,997,-115,-37,2,-46,98
51396,1005,-121,-37,6,-49,86
51397,1016,-106,-38,16,-50,68
51398,1013,-100,-33,14,-49,64
51399,1018,-104,-46,5,-55,63
51400,1029,-104,-70,5,-55,54
51401,1028,-92,-74,13,-42,48
51402,1027,-96,-53,10,-28,48
51403,1020,-98,-50,1,-27,43
51404,1015,-99,-63,1,-25,34
51405,1008,-88,-59,11,-14,22
51406,1022,-88,-42,18,-11,10
51407,1013,-74,-50,16,-14,7
51408,1015,-76,-52,12,-8,10
51409,1015,-84,-31,13,-4,13
51410,1018,-68,-38,11,-5,13
51411,1016,-76,-34,3,-3,19
51412,1004,-95,-13,-2,-5,21
51413,1011,-92,-28,-1,-15,11
51414,1006,-77,-37,4,-15,6
51415,1001,-79,-23,5,-16,9
51416,1016,-75,-38,0,-26,12
51417,1013,-64,-66,-1,-27,12
51418,1016,-64,-47,2,-16,14
51419,1017,-55,-43,2,-15,15
51420,1016,-53,-59,-4,-16,18
51421,1017,-60,-60,-7,-7,22
51422,1018,-62,-54,-4,1,21
51423,1026,-50,-60,-1,3,17
51424,1012,-45,-61,0,9,21
51425,1016,-65,-59,-3,16,29
51426,1018,-59,-61,-2,19,27
51427,1019,-52,-66,-2,27,26
51428,1011,-57,-37,-2,37,32
51429,1018,-58,-33,-6,34,35
51430,1016,-52,-43,-4,32,35
51431,1010,-52,-38,-2,36,43
51432,1013,-60,-33,-8,38,53
51433,1013,-66,-39,-18,34,63
51434,1022,-78,-42,-23,37,70
51435,1015,-98,-20,-22,41,73
51436,1009,-108,-11,-22,34,67
51437,1009,-109,-10,-25,24,61
51438,998,-115,-7,-21,18,55
51439,1005,-115,-1,-16,9,43
51440,1014,-110,-17,-11,-1,35
51441,1008,-105,-20,-14,-5,37
51442,1010,-110,-23,-21,-6,38
51443,1018,-107,-26,-22,-8,37
51444,1008,-103,-25,-21,-7,36
51445,1009,-116,-25,-21,-7,32
51446,1015,-119,-36,-18,-9,20
51447,1016,-105,-45,-11,-8,7
51448,1017,-93,-41,-7,-4,-4
51449,1025,-81,-35,-7,-4,-12
51450,1014,-77,-41,-9,-4,-13
51451,1010,-82,-32,-9,0,-11
51452,1008,-88,-15,-10,0,-11
51453,998,-75,0,-12,-7,-9
51454,991,-78,-1,-16,-14,-2
51455,998,-86,1,-14,-23,2
51456,999,-75,-17,-10,-33,0
51457,997,-69,-22,-8,-36,2
51458,997,-78,-7,-11,-38,6
51459,1003,-75,-18,-12,-49,7
51460,1002,-72,-17,-7,-54,8
51461,999,-62,-12,0,-56,13
51462,1013,-60,-10,-3,-67,21
51463,1020,-68,-49,-7,-74,30
51464,1023,-82,-66,-5,-65,35
51465,1028,-86,-55,-1,-55,35
51466,1033,-79,-66,-7,-50,32
51467,1023,-87,-65,-15,-42,30
51468,1026,-103,-63,-10,-31,19
51469,1028,-83,-56,5,-25,3
51470,1026,-62,-59,9,-21,-3
51471,1019,-66,-52,2,-16,0
51472,1017,-69,-53,0,-11,0
51473,1011,-52,-47,9,-3,0
51474,1004,-46,-18,9,4,11
51475,1003,-62,-15,-2,-5,25
51476,1004,-60,-37,-4,-15,32
51477,1002,-72,-37,4,-9,35
51478,1009,-71,-12,8,-8,35
51479,1012,-68,-23,0,-19,35
51480,1012,-73,-47,-4,-19,39
51481,1014,-83,-37,2,-12,38
51482,1021,-77,-39,6,-13,33
51483,1025,-77,-43,2,-11,35
51484,1011,-93,-35,-2,-5,39
51485,1017,-98,-40,4,-7,32
51486,1020,-78,-37,16,-5,23
51487,1006,-75,-26,18,-2,26
51488,1013,-78,-31,9,-8,32
51489,1014,-81,-45,6,-12,30
51490,1015,-81,-41,12,-2,28
51491,1003,-80,-10,13,0,28
51492,1011,-81,-17,4,-13,30
51493,1007,-79,-48,-1,-16,31
51494,1003,-79,-35,5,-8,27
51495,1014,-69,-21,11,-9,23
51496,1016,-51,-29,3,-14,27
51497,1004,-65,-22,-8,-15,41
51498,1007,-75,-22,-9,-17,44
51499,1006,-70,-29,1,-21,47
51500,1013,-63,-25,7,-21,58
51501,1014,-79,-24,0,-25,70
51502,1020,-95,-44,-4,-30,66
51503,1013,-89,-46,1,-21,58
51504,1009,-89,-7,5,-17,53
51505,1016,-88,-21,0,-26,53
51506,1009,-84,-46,0,-30,50
51507,1000,-80,-43,11,-21,47
51508,1015,-66,-26,18,-22,46
51509,1015,-60,-39,9,-28,54
51510,1006,-75,-38,0,-25,69
51511,1007,-91,-36,4,-26,72
51512,1012,-78,-28,14,-28,70
51513,1010,-79,-20,14,-28,74
51514,1010,-102,-16,4,-32,79
51515,1007,-106,-34,4,-37,70
51516,1016,-93,-47,14,-34,60
51517,1013,-90,-17,14,-30,58
51518,1025,-102,-30,2,-34,58
51519,1016,-109,-58,-4,-34,56
51520,1014,-106,-47,2,-23,46
51521,1014,-100,-29,11,-18,37
51522,1024,-89,-32,5,-25,37
51523,1016,-106,-48,-2,-24,37
51524,1015,-115,-48,0,-19,30
51525,1021,-111,-51,8,-15,15
51526,1015,-87,-33,7,-10,12
51527,1004,-97,-27,-1,-12,16
51528,1010,-99,-43,0,-16,9
51529,1014,-80,-52,13,-9,1
51530,1011,-64,-28,15,-2,7
51531,1015,-76,-29,-2,-8,16
51532,1015,-81,-60,-14,-9,18
51533,1017,-85,-51,-4,2,12
51534,1016,-84,-18,4,7,8
51535,1017,-77,-27,0,0,10
51536,1009,-83,-44,-4,-2,14
51537,1007,-98,-35,4,4,12
51538,1018,-84,-35,12,6,7
51539,1020,-75,-30,7,4,11
51540,1005,-85,-34,-7,4,22
51541,1016,-101,-42,-8,3,19
51542,1026,-100,-47,1,7,7
51543,1010,-89,-27,1,12,4
51544,1010,-95,-19,-9,8,4
51545,1010,-102,-35,-9,2,0
51546,1007,-95,-29,2,5,-6
51547,1007,-81,-13,10,5,-5
51548,1021,-82,-8,2,-3,3
51549,1013,-92,-28,-8,-10,14
51550,1010,-103,-34,-2,-7,16
51551,1022,-91,-28,10,-2,9
51552,1013,-89,-25,7,-5,8
51553,1010,-94,-31,-8,-7,11
51554,1011,-111,-43,-10,-4,2
51555,1023,-87,-32,4,-2,-12
51556,1015,-68,-27,4,0,-11
51557,1018,-86,-34,-13,-2,-3
51558,1017,-101,-60,-20,0,-7
51559,1015,-93,-60,-13,11,-20
51560,1018,-81,-31,-11,23,-28
51561,1018,-76,-32,-23,23,-30
51562,1018,-83,-56,-36,23,-32
51563,1024,-94,-67,-37,32,-39
51564,1029,-89,-60,-36,46,-51
51565,1027,-87,-53,-47,58,-58
51566,1029,-100,-52,-70,70,-63
51567,1022,-121,-57,-83,81,-79
51568,1032,-108,-62,-88,94,-105
51569,1025,-104,-64,-98,107,-125
51570,1013,-116,-49,-118,119,-140
51571,1016,-108,-47,-128,127,-161
51572,1017,-88,-44,-126,136,-184
51573,1019,-64,-29,-128,146,-193
51574,1014,-65,-12,-139,150,-191
51575,1007,-61,-8,-148,147,-184
51576,1010,-52,-18,-138,149,-178
51577,1025,-24,-16,-98,148,-165
51578,1036,-13,-28,1,140,-128
51579,998,-32,22,-4,139,-81
51580,984,-46,25,-39,133,-60
51581,1001,-26,29,-36,125,-48
51582,994,-25,48,-27,109,-28
51583,991,-43,40,-28,86,-11
51584,1008,-56,7,-28,65,-8
51585,1009,-48,-12,-10,57,-9
51586,1014,-41,-12,1,61,-4
51587,1014,-31,0,-3,65,0
51588,1016,-30,4,7,63,4
51589,1009,-37,-4,10,61,13
51590,1017,-47,10,16,60,19
51591,1019,-44,6,4,56,25
51592,1010,-51,5,-6,55,34
51593,1011,-63,-7,-14,56,34
51594,1016,-65,2,-12,57,25
51595,1008,-51,18,-7,55,21
51596,1008,-65,11,-15,51,23
51597,1013,-79,2,-16,46,21
51598,1015,-66,-1,-12,47,13
51599,1015,-60,4,-10,49,12
51600,1017,-54,7,-15,50,16
51601,1021,-60,4,-25,48,22
51602,1020,-62,-12,-32,51,25
51603,1025,-63,0,-28,56,24
51604,1013,-61,15,-25,56,25
51605,1004,-59,17,-30,54,31
51606,1005,-57,18,-31,52,33
51607,1005,-34,20,-23,50,35
51608,1009,-14,32,-19,46,46
51609,1000,-17,33,-30,39,70
51610,1001,-19,34,-37,30,91
51611,1002,-17,28,-38,21,111
51612,1011,-19,32,-42,16,135
51613,1000,-52,33,-55,9,161
51614,1001,-69,20,-65,0,173
51615,1011,-77,20,-62,-4,173
51616,995,-70,13,-51,-1,173
51617,994,-62,15,-54,-7,180
51618,1023,-21,-10,-72,-10,189
51619,1030,-41,-20,-77,-1,204
51620,1019,-73,11,-66,7,213
51621,1007,-72,6,-68,8,221
51622,1008,-74,-2,-88,8,235
51623,1003,-74,4,-102,14,239
51624,1007,-84,4,-93,16,233
51625,1001,-86,22,-81,16,227
51626,998,-104,43,-71,11,223
51627,996,-118,28,-70,2,211
51628,1007,-124,24,-60,-3,193
51629,1012,-121,25,-58,-5,175
51630,1015,-106,26,-57,-11,164
51631,1013,-109,26,-56,-19,158
51632,1011,-124,10,-46,-21,146
51633,1017,-128,8,-30,-20,126
51634,1020,-112,17,-18,-20,102
51635,1022,-109,6,-17,-21,88
51636,1014,-124,-6,-16,-16,72
51637,1023,-121,-5,1,-10,49
51638,1024,-105,9,17,-4,35
51639,1013,-105,30,14,-4,35
51640,1011,-107,16,6,-13,37
51641,1023,-98,-13,11,-11,37
51642,1022,-90,-11,17,0,41
51643,1026,-91,10,9,3,49
51644,1020,-94,-6,-5,2,53
51645,1017,-98,-16,-8,11,53
51646,1027,-88,-6,-2,25,49
51647,1025,-82,1,-7,30,49
51648,1016,-90,8,-21,32,56
51649,1006,-97,1,-30,35,59
51650,1014,-101,11,-21,41,56
51651,1020,-83,21,-14,43,55
51652,1011,-81,22,-22,41,63
51653,1008,-93,12,-28,38,70
51654,1012,-95,11,-25,39,70
51655,1009,-101,23,-17,42,69
51656,1010,-104,41,-15,39,70
51657,1005,-106,43,-16,30,71
51658,996,-107,32,-11,23,66
51659,1005,-106,41,2,19,58
51660,1015,-106,49,6,10,55
51661,1005,-106,38,-9,0,60
51662,1003,-115,10,-24,-2,62
51663,1011,-115,6,-16,0,55
51664,1020,-102,6,-11,6,48
51665,1015,-113,5,-27,10,51
51666,1027,-137,-9,-49,14,48
51667,1032,-145,-19,-54,24,32
51668,1025,-132,-7,-49,39,14
51669,1020,-123,11,-43,48,2
51670,1020,-95,12,-32,51,-7
51671,1017,-77,-1,-9,53,-6
51672,1021,-69,7,-12,60,7
51673,1025,-74,20,-12,65,29
51674,1008,-76,36,-24,65,52
51675,996,-88,30,-35,64,68
51676,993,-88,32,-28,61,77
51677,998,-104,49,-26,56,84
51678,996,-103,48,-33,49,87
51679,996,-111,32,-43,42,86
51680,991,-108,27,-44,38,81
51681,994,-99,29,-42,39,78
51682,1003,-105,41,-51,38,84
51683,1010,-124,40,-56,34,85
51684,1020,-132,40,-50,31,79
51685,1020,-121,42,-32,31,67
51686,1009,-109,58,-9,28,56
51687,998,-104,67,-2,16,54
51688,999,-118,54,-5,7,60
51689,1007,-120,39,-4,0,60
51690,1014,-117,40,0,-1,58
51691,1007,-119,44,-6,-2,60
51692,1009,-132,40,-13,-4,58
51693,1022,-122,24,-13,-4,48
51694,1028,-121,19,-10,0,35
51695,1014,-127,30,-14,5,25
51696,1011,-128,29,-17,6,15
51697,1006,-109,21,-12,8,5
51698,1009,-105,29,-7,13,3
51699,1004,-84,39,-11,11,11
51700,1015,-90,29,-26,7,26
51701,998,-94,26,-32,8,37
51702,996,-107,32,-30,14,44
51703,1007,-110,48,-25,11,48
51704,1009,-103,50,-32,5,54
51705,1001,-112,52,-37,0,56
51706,1008,-110,32,-29,-2,48
51707,1014,-101,26,-18,-2,43
51708,999,-99,46,-19,0,44
51709,1001,-106,44,-24,-4,45
51710,1007,-107,33,-19,-7,46
51711,1009,-92,36,-9,-7,51
51712,1012,-100,42,-9,-9,60
51713,1020,-95,29,-16,-12,70
51714,1014,-106,18,-20,-7,77
51715,1016,-114,19,-12,0,77
51716,1019,-112,28,-2,2,71
51717,1019,-118,44,0,2,67
51718,1004,-122,46,2,2,63
51719,1004,-129,49,14,0,50
51720,1010,-109,48,25,-3,43
51721,1007,-106,68,29,-9,46
51722,1008,-108,73,31,-20,51
51723,1012,-116,58,36,-30,56
51724,1006,-131,43,37,-35,63
51725,1012,-149,40,32,-37,65
51726,1017,-145,37,23,-40,60
51727,1015,-149,23,21,-37,52
51728,1011,-155,36,25,-33,36
51729,1020,-135,18,27,-34,18
51730,1022,-128,13,20,-28,10
51731,1019,-134,7,11,-18,4
51732,1022,-127,11,13,-9,-4
51733,1020,-108,18,17,1,-9
51734,1003,-98,35,11,8,0
51735,1002,-100,35,2,2,7
51736,1005,-99,20,7,0,9
51737,998,-93,30,21,7,16
51738,1002,-91,62,22,7,27
51739,1001,-102,61,17,-4,36
51740,1008,-108,56,18,-9,44
51741,1007,-108,50,21,-12,47
51742,1007,-115,46,18,-16,50
51743,1005,-117,40,9,-20,55
51744,1001,-131,41,2,-20,57
51745,1002,-132,43,4,-23,52
51746,1015,-116,37,8,-25,49
51747,1011,-121,40,0,-26,57
51748,1013,-126,41,-8,-28,62
51749,1019,-121,31,-1,-28,61
51750,1020,-113,50,7,-23,65
51751,1016,-112,69,4,-30,79
51752,1011,-113,55,-3,-45,98
51753,1023,-113,25,-4,-48,116
51754,1019,-119,43,3,-42,135
51755,1017,-119,60,7,-46,156
51756,1008,-116,55,4,-58,181
51757,1000,-118,66,5,-65,208
51758,1000,-116,74,7,-76,240
51759,1000,-125,76,3,-92,275
51760,877,-229,149,-45,-107,297
51761,917,-278,96,-40,-123,245
51762,928,-252,183,67,-151,165
51763,926,-221,192,119,-204,105
51764,915,-203,153,87,-269,58
51765,936,-163,64,26,-314,13
51766,984,-112,-41,114,-334,-9
51767,997,-109,-28,242,-331,1
51768,1008,-94,85,137,-312,26
51769,1005,-46,53,-42,-294,72
51770,1023,-44,4,-199,-288,154
51771,998,-121,12,-168,-300,223
51772,1020,-145,-49,-137,-305,245
51773,1044,-133,-101,-135,-279,236
51774,1065,-124,-82,-157,-236,225
51775,1039,-145,-100,-104,-205,214
51776,1043,-147,-65,-85,-178,200
51777,1043,-160,-96,3,-154,177
51778,1014,-191,-29,72,-123,152
51779,1005,-170,34,79,-99,125
51780,1013,-164,49,49,-95,112
51781,1005,-148,95,-49,-110,114
51782,968,-183,172,-200,-140,116
51783,972,-217,-301,-257,-184,135
51784,1006,-219,-119,56,-195,130
51785,1039,-259,-54,182,-175,86
51786,996,-222,-43,170,-140,42
51787,1013,-161,-57,91,-119,42
51788,980,-225,-12,-21,-112,49
51789,974,-338,-61,-17,-109,-95
51790,1002,-238,-65,88,-115,-261
51791,942,-146,103,135,-132,-307
51792,941,-161,106,64,-174,-305
51793,994,-134,7,78,-216,-290
51794,998,-132,-40,98,-230,-266
51795,1026,-125,45,66,-228,-248
51796,1027,-100,-68,110,-237,-231
51797,1011,-101,-36,126,-233,-209
51798,1014,-134,-47,114,-221,-193
51799,1014,-174,-45,92,-213,-176
51800,1025,-189,-23,114,-205,-164
51801,1024,-233,8,109,-196,-160
51802,993,-290,28,91,-203,-172
51803,985,-214,4,82,-224,-190
51804,970,-82,-12,56,-247,-182
51805,1016,26,-67,-23,-260,-122
51806,1073,55,-133,-105,-246,-35
51807,1121,48,-164,-144,-205,53
51808,1125,-39,-141,-187,-156,140
51809,1087,-113,-108,-229,-111,214
51810,1036,-136,-73,-284,-77,282
51811,994,-123,-42,-320,-65,343
51812,958,-81,-17,-340,-63,384
51813,958,-24,-26,-361,-60,418
51814,980,1,-55,-401,-52,462
51815,1015,-82,-86,-429,-38,494
51816,1030,-251,-101,-416,-28,489
51817,1028,-350,-140,-374,-10,429
51818,1005,-359,-179,-303,19,338
51819,999,-310,-164,-207,64,235
51820,1004,-246,-162,-133,102,136
51821,1027,-159,-123,-50,124,50
51822,1035,-94,-105,-11,135,-11
51823,1045,-70,-75,44,139,-55
51824,1024,-69,-30,55,142,-87
51825,995,-63,23,87,127,-109
51826,990,-48,24,102,101,-102
51827,972,-53,67,123,70,-76
51828,975,-74,78,137,31,-39
51829,965,-132,25,101,-3,2
51830,960,-176,-34,88,-28,41
51831,967,-190,-92,74,-32,66
51832,975,-198,-133,102,-12,72
51833,1009,-130,-136,119,23,63
51834,1058,-41,-151,100,57,51
51835,1096,0,-162,119,98,64
51836,1080,-110,-120,95,149,102
51837,1031,-193,-54,86,182,125
51838,1015,-144,-56,79,192,137
51839,998,-93,-60,73,201,171
51840,1043,-67,-130,95,221,226
51841,1047,-135,-75,66,263,282
51842,1049,-183,-45,79,298,315
51843,1004,-193,-13,98,322,324
51844,987,-145,5,98,336,328
51845,988,-98,-5,101,335,348
51846,993,-118,9,112,338,379
51847,961,-110,36,149,350,396
51848,977,-134,19,167,353,403
51849,998,-186,21,212,354,406
51850,1024,-142,4,165,354,413
51851,1037,-228,13,168,354,413
51852,1005,-237,18,175,359,397
51853,985,-226,40,162,358,391
51854,960,-246,37,109,351,403
51855,956,-234,53,85,342,428
51856,956,-185,60,79,341,454
51857,961,-201,91,54,336,479
51858,947,-227,97,36,319,487
51859,930,-235,104,38,297,478
51860,931,-250,99,67,258,468
51861,939,-261,34,93,231,455
51862,956,-241,60,110,251,422
51863,960,-282,55,124,246,389
51864,960,-283,-1,140,242,347
51865,989,-274,13,159,277,302
51866,986,-251,3,183,297,284
51867,998,-271,-137,204,383,245
51868,1023,-225,-17,193,481,245
51869,1024,-224,-159,163,608,235
51870,1228,-156,752,243,898,217
51871,1170,-447,202,274,416,51
51872,1109,-146,-147,203,144,-49
51873,1063,-249,-96,127,196,31
51874,1074,-271,-49,145,276,83
51875,1102,-259,-11,186,314,93
51876,1085,-294,-6,182,329,101
51877,1053,-312,8,151,348,88
51878,1015,-286,42,114,370,74
51879,976,-271,77,102,381,78
51880,948,-269,108,125,386,85
51881,936,-258,141,151,380,89
51882,929,-261,165,160,365,93
51883,923,-272,166,147,338,93
51884,913,-278,169,97,323,92
51885,908,-253,183,67,317,95
51886,928,-256,193,65,303,97
51887,922,-262,164,51,287,97
51888,922,-257,140,28,298,96
51889,922,-278,157,-7,311,113
51890,938,-269,144,-12,325,121
51891,962,-251,158,-21,333,127
51892,985,-280,146,-37,324,131
51893,994,-288,156,-54,313,123
51894,980,-298,146,-65,305,105
51895,980,-285,151,-58,303,85
51896,969,-274,166,-38,301,77
51897,948,-262,147,-42,300,80
51898,971,-236,139,-60,305,95
51899,987,-239,133,-67,312,112
51900,994,-253,132,-75,317,117
51901,994,-264,135,-71,326,113
51902,982,-276,141,-61,333,96
51903,974,-277,158,-40,332,74
51904,961,-262,177,-9,322,56
51905,952,-258,177,27,308,41
51906,893,-307,100,71,317,-5
51907,990,-219,201,151,330,-77
51908,942,-213,225,156,315,-73
51909,936,-251,229,142,295,-62
51910,919,-227,233,135,285,-61
51911,912,-240,251,131,277,-56
51912,907,-253,249,131,263,-59
51913,894,-258,266,131,243,-69
51914,904,-252,269,114,216,-65
51915,910,-254,267,79,187,-49
51916,912,-244,265,54,167,-44
51917,925,-235,279,38,142,-42
51918,921,-233,260,27,111,-39
51919,938,-246,255,27,78,-38
51920,955,-255,243,30,51,-39
51921,950,-251,219,35,35,-41
51922,959,-251,212,46,28,-37
51923,975,-243,185,60,25,-30
51924,975,-258,167,61,34,-21
51925,985,-257,178,61,48,-9
51926,1005,-261,176,67,62,6
51927,1007,-258,171,81,74,19
51928,998,-263,168,112,86,23
51929,1006,-269,167,147,98,15
51930,991,-277,184,184,109,7
51931,978,-267,198,217,112,0
51932,966,-268,203,245,112,-5
51933,953,-259,231,275,110,-11
51934,936,-253,249,304,103,-14
