# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T22:47:24
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
67594,251,-5,988,-11,-23,22
67595,259,-6,992,-11,-23,21
67596,259,-8,983,-14,-24,22
67597,259,-4,979,-15,-25,23
67598,253,-11,974,-7,-21,22
67599,251,-4,971,8,-18,17
67600,261,-7,981,25,-12,12
67601,253,-8,984,44,-7,9
67602,251,1,985,55,-5,6
67603,256,-5,996,51,-6,5
67604,258,-4,996,37,-10,5
67605,258,-7,998,14,-14,7
67606,264,-2,990,-2,-19,17
67607,260,0,988,-16,-24,24
67608,260,-3,996,-28,-26,27
67609,260,-11,967,-37,-32,27
67610,258,-14,978,-22,-25,28
67611,253,-13,975,10,-18,22
67612,252,-13,978,28,-12,11
67613,252,-6,990,33,-11,11
67614,249,-9,980,34,-10,9
67615,254,-15,994,37,-9,5
67616,259,-9,995,34,-8,0
67617,250,-4,990,25,-11,-2
67618,255,-6,989,15,-14,1
67619,257,-4,985,7,-17,8
67620,258,-8,981,8,-17,11
67621,253,-9,986,14,-16,12
67622,248,-5,987,20,-14,11
67623,261,-6,987,23,-13,8
67624,256,-8,989,23,-13,7
67625,255,-5,987,19,-14,9
67626,260,-2,989,14,-15,13
67627,251,0,997,4,-17,18
67628,261,0,992,-4,-20,20
67629,255,-6,1002,-16,-24,23
67630,262,-9,996,-26,-26,26
67631,265,-1,996,-39,-30,32
67632,264,-4,990,-46,-32,41
67633,262,-3,984,-42,-34,55
67634,264,1,991,-43,-34,66
67635,254,-4,992,-57,-39,69
67636,258,-8,985,-78,-43,68
67637,261,-8,980,-92,-40,72
67638,254,-7,986,-102,-25,74
67639,258,-5,987,-113,7,70
67640,251,-16,992,-131,46,56
67641,251,-15,980,-147,75,41
67642,261,-14,990,-155,93,31
67643,253,-17,984,-150,95,31
67644,253,-19,983,-133,83,33
67645,256,-13,987,-110,61,33
67646,255,-19,988,-90,34,35
67647,252,-24,985,-74,9,36
67648,255,-22,983,-63,4,35
67649,254,-25,983,-54,10,33
67650,242,-23,991,-47,17,29
67651,244,-20,992,-46,27,18
67652,245,-19,988,-45,30,11
67653,251,-24,987,-41,28,11
67654,252,-22,984,-38,23,16
67655,247,-24,995,-31,16,23
67656,242,-24,989,-28,8,25
67657,250,-22,992,-35,1,27
67658,250,-24,993,-49,2,30
67659,249,-23,994,-63,10,37
67660,255,-20,997,-81,23,43
67661,252,-22,1000,-99,34,48
67662,246,-22,989,-120,42,48
67663,246,-24,989,-139,46,53
67664,252,-28,990,-152,45,63
67665,250,-34,994,-158,44,73
67666,245,-29,990,-158,37,82
67667,238,-32,995,-158,25,84
67668,243,-27,988,-156,18,81
67669,245,-38,984,-156,20,78
67670,246,-40,990,-160,30,77
67671,236,-40,993,-169,47,77
67672,245,-49,983,-169,60,74
67673,235,-49,985,-161,63,77
67674,234,-52,986,-151,53,74
67675,233,-49,982,-134,35,65
67676,236,-55,974,-105,11,52
67677,235,-51,974,-65,-6,42
67678,229,-53,976,-16,-16,30
67679,228,-57,973,27,-25,15
67680,228,-53,979,61,-34,-4
67681,239,-56,983,92,-44,-20
67682,240,-49,972,119,-52,-29
67683,238,-48,977,144,-59,-31
67684,243,-44,987,168,-67,-34
67685,239,-40,992,181,-77,-39
67686,244,-38,991,185,-88,-41
67687,249,-44,991,180,-91,-35
67688,238,-47,1000,163,-84,-18
67689,240,-50,1012,133,-74,9
67690,243,-58,1012,91,-53,39
67691,234,12,979,60,-63,10
67692,267,-27,979,83,-97,-21
67693,264,-29,981,106,-96,2
67694,242,-32,996,106,-70,23
67695,234,-29,1005,73,-39,14
67696,243,-33,996,30,-19,-10
67697,258,-32,985,12,-17,-16
67698,259,-28,983,20,-20,0
67699,249,-30,994,30,-16,18
67700,242,-30,999,21,-12,18
67701,245,-33,999,2,-11,9
67702,245,-25,991,-15,-9,7
67703,250,-30,982,-18,-3,13
67704,241,-32,991,-18,5,18
67705,237,-30,993,-18,7,16
67706,237,-34,985,-16,0,12
67707,242,-29,982,-7,-7,7
67708,247,-35,981,7,-15,8
67709,245,-31,984,21,-17,4
67710,253,-36,983,30,-13,0
67711,248,-33,990,31,-9,-2
67712,247,-33,989,30,-9,-4
67713,241,-32,987,37,-18,-2
67714,248,-28,993,45,-32,0
67715,245,-33,977,55,-44,0
67716,246,-29,989,67,-56,2
67717,246,-34,989,78,-61,3
67718,243,-26,987,86,-64,0
67719,243,-31,989,93,-67,-4
67720,246,-26,987,98,-67,-9
67721,249,-24,990,104,-65,-12
67722,242,-25,988,107,-61,-16
67723,246,-27,986,107,-57,-21
67724,246,-27,989,104,-50,-26
67725,246,-25,988,101,-45,-28
67726,247,-20,988,104,-47,-30
67727,243,-29,986,115,-56,-31
67728,246,-20,978,134,-71,-30
67729,247,-19,984,153,-91,-30
67730,251,-19,985,172,-106,-31
67731,251,-15,981,190,-114,-34
67732,250,-10,981,204,-116,-36
67733,248,-9,982,211,-113,-42
67734,248,-9,985,217,-109,-49
67735,258,-5,985,221,-107,-56
67736,256,-2,986,225,-105,-58
67737,243,27,969,170,0,-67
67738,254,-2,998,137,38,-66
67739,264,5,999,130,-21,-56
67740,277,8,1007,63,9,-42
67741,271,8,1011,24,0,-2
67742,263,9,1008,-2,-30,32
67743,257,6,1002,-31,-61,53
67744,261,7,989,-49,-53,60
67745,249,-1,982,-53,-38,60
67746,248,-5,985,-49,-35,50
67747,254,-2,975,-40,-30,35
67748,256,-7,976,-18,-24,25
67749,250,-9,974,9,-17,22
67750,250,-6,973,37,-9,7
67751,256,-2,976,64,-2,-1
67752,253,-1,991,72,0,-8
67753,247,0,996,58,-3,-16
67754,255,0,1010,37,-1,-19
67755,270,8,1006,8,-11,-14
67756,262,3,982,-7,-24,12
67757,251,-2,986,-9,-25,26
67758,253,-2,981,-11,-22,23
67759,257,0,984,-9,-22,21
67760,257,-5,980,-5,-21,20
67761,259,-7,973,10,-16,16
67762,256,-6,972,34,-11,10
67763,259,7,1000,35,4,5
67764,255,5,1012,9,-15,14
67765,263,-8,974,-23,-39,23
67766,254,-2,975,-25,-30,30
67767,251,-1,976,-11,-24,31
67768,249,-3,973,1,-21,29
67769,252,-6,977,18,-14,18
67770,251,-3,984,38,-9,10
67771,259,1,1016,28,-1,7
67772,262,9,998,-7,-29,18
67773,258,-6,975,-25,-33,30
67774,248,-3,977,-15,-26,35
67775,244,-7,980,1,-21,27
67776,258,0,972,15,-17,14
67777,254,-2,987,31,-12,9
67778,251,3,1006,27,-9,8
67779,262,4,975,0,-22,10
67780,247,-6,980,2,-20,18
67781,263,0,994,10,-16,16
67782,258,-1,985,1,-21,19
67783,256,0,979,2,-20,21
67784,259,5,990,7,-18,17
67785,255,-3,985,3,-21,18
67786,259,0,983,4,-20,18
67787,260,1,991,2,-20,18
67788,253,0,982,3,-20,20
67789,256,4,990,5,-18,18
67790,254,0,996,0,-19,20
67791,256,-2,998,-11,-23,23
67792,257,0,987,-18,-25,25
67793,257,-2,975,-14,-25,29
67794,251,-5,977,0,-21,30
67795,253,-6,974,17,-16,24
67796,253,-1,984,30,-12,12
67797,258,-1,991,37,-10,9
67798,262,4,1006,9,-19,11
67799,249,-8,982,-7,-21,21
67800,260,-3,982,-1,-21,18
67801,254,0,979,7,-18,16
67802,258,-3,986,11,-14,15
67803,258,-2,993,6,-18,14
67804,256,-2,981,7,-19,15
67805,257,1,984,6,-18,16
67806,255,7,989,4,-19,15
67807,254,2,980,4,-18,17
67808,261,4,982,6,-17,16
67809,256,-1,987,5,-18,17
67810,251,0,988,4,-18,17
67811,262,1,989,4,-17,17
67812,251,4,993,7,-17,16
67813,263,3,985,4,-19,15
67814,261,3,991,6,-16,14
67815,262,2,988,4,-18,16
67816,256,-2,983,3,-18,18
67817,255,-1,987,5,-17,18
67818,252,0,981,4,-20,18
67819,253,0,988,5,-18,18
67820,253,3,989,3,-19,18
67821,248,-5,984,3,-18,19
67822,251,-3,992,4,-18,18
67823,248,-9,983,2,-19,18
67824,258,1,987,2,-20,17
67825,255,-9,981,4,-18,18
67826,256,2,994,8,-15,15
67827,258,-6,984,4,-18,16
67828,257,-1,992,7,-17,18
67829,254,-1,991,5,-18,16
67830,253,-2,989,3,-18,15
67831,255,1,984,5,-16,12
67832,254,2,983,4,-16,7
67833,255,-2,985,5,-14,3
67834,255,-3,974,9,-8,-3
67835,258,-3,976,17,-1,-10
67836,260,0,986,23,7,-14
67837,253,0,984,27,11,-15
67838,254,3,996,28,11,-14
67839,257,0,997,18,2,-16
67840,259,0,999,1,-11,-22
67841,269,-2,991,-21,-24,-29
67842,245,10,977,-23,-30,-16
67843,256,1,988,-2,-23,11
67844,261,-4,982,9,-16,20
67845,261,7,1007,13,-11,23
67846,262,11,1010,-13,-41,49
67847,260,5,1008,-50,-82,77
67848,257,-2,991,-100,-47,83
67849,248,-12,967,-105,-38,78
67850,243,-13,957,-60,-37,57
67851,248,-12,965,-14,-23,30
67852,254,-9,956,28,-11,0
67853,246,-15,961,74,7,-51
67854,252,-18,969,116,28,-116
67855,266,-14,1047,91,76,-158
67856,268,1,1011,35,72,-175
67857,290,15,1010,-36,-10,-184
67858,273,19,945,-78,-56,-132
67859,248,18,963,-58,-42,-58
67860,225,7,986,0,-20,18
67861,244,-10,1001,9,-18,31
67862,255,0,979,0,-22,16
67863,253,1,977,12,-16,9
67864,256,0,1005,14,-14,5
67865,253,-1,980,0,-20,4
67866,251,0,976,5,-16,1
67867,260,5,998,8,-12,-4
67868,258,1,989,2,-18,-7
67869,252,0,990,0,-22,-4
67870,252,1,976,-2,-27,-2
67871,257,-3,988,1,-23,6
67872,254,-5,985,0,-23,2
67873,260,3,994,-4,-27,-13
67874,266,-2,975,-11,-28,-37
67875,254,-6,986,-14,-25,-46
67876,250,-6,987,-9,-19,-37
67877,245,-5,996,-4,-16,-29
67878,250,1,988,-9,-16,-43
67879,249,4,997,-1,-15,-18
67880,254,1,990,4,-18,8
67881,265,0,989,4,-18,16
67882,255,3,987,4,-18,17
67883,254,6,988,4,-20,16
67884,257,1,984,5,-20,17
67885,256,1,985,4,-20,18
67886,256,0,986,4,-18,18
67887,256,0,983,4,-18,18
67888,253,4,988,4,-19,18
67889,257,4,987,4,-19,18
67890,256,9,983,3,-19,18
67891,251,4,987,4,-19,18
67892,255,0,986,4,-20,18
67893,253,0,982,4,-19,19
67894,261,0,987,4,-19,18
67895,250,0,991,4,-19,18
67896,251,2,983,4,-18,17
67897,258,0,986,4,-18,17
67898,258,-4,990,4,-18,18
67899,255,0,989,4,-19,18
# samples=1985
# gaps=0
