# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T19:00:55
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
784531,-471,-56,866,-28,-2,-3
784532,-474,-57,874,-23,-46,-7
784533,-472,-81,885,2,-61,4
784534,-466,-92,895,62,-47,38
784535,-478,-67,895,93,-27,78
784536,-492,-38,894,88,-25,81
784537,-494,-24,887,42,-46,43
784538,-485,-30,897,-24,-77,-7
784539,-459,-67,887,-58,-82,-35
784540,-460,-93,894,-23,-40,-14
784541,-466,-70,895,18,13,29
784542,-482,-53,898,38,46,52
784543,-483,-36,884,29,30,42
784544,-488,-43,879,1,-15,12
784545,-476,-63,889,-19,-53,-10
784546,-467,-83,900,-5,-33,-2
784547,-465,-70,881,18,7,26
784548,-479,-52,894,32,21,39
784549,-479,-47,892,5,17,21
784550,-480,-51,881,-21,11,0
784551,-470,-64,877,-28,2,-8
784552,-472,-73,885,-21,-7,-4
784553,-469,-64,887,0,-7,8
784554,-473,-61,874,11,-14,17
784555,-481,-62,883,54,-19,35
784556,-500,-39,895,49,-35,31
784557,-485,-45,889,21,-60,0
784558,-465,-60,910,22,-66,-19
784559,-467,-81,887,15,-58,2
784560,-464,-61,881,25,-28,34
784561,-472,-51,884,31,2,50
784562,-476,-57,888,25,14,48
784563,-470,-58,888,4,9,39
784564,-454,-76,893,14,17,46
784565,-460,-74,887,44,46,78
784566,-474,-77,893,60,100,140
784567,-460,-84,915,93,147,191
784568,-490,-31,897,63,192,197
784569,-502,-37,890,96,185,204
784570,-516,14,877,78,89,128
784571,-495,11,887,-20,-2,0
784572,-502,-39,891,-118,-46,-88
784573,-504,-73,912,-151,-64,-112
784574,-500,-72,914,-137,-58,-91
784575,-502,-71,914,-106,-49,-65
784576,-499,-50,924,-101,-31,-49
784577,-489,-32,928,-155,-16,-79
784578,-477,-47,927,-231,7,-133
784579,-470,-57,916,-297,52,-178
784580,-467,-64,893,-327,135,-196
784581,-458,-78,894,-342,229,-198
784582,-465,-82,874,-333,301,-189
784583,-482,-95,872,-312,334,-168
784584,-497,-87,854,-292,307,-154
784585,-492,-96,842,-241,239,-123
784586,-497,-97,842,-198,162,-88
784587,-483,-92,848,-165,102,-72
784588,-486,-84,837,-140,74,-67
784589,-501,-98,856,-107,50,-50
784590,-514,-93,857,-98,4,-49
784591,-500,-96,853,-72,-58,-37
784592,-491,-98,847,-34,-109,-11
784593,-501,-80,848,-18,-137,9
784594,-498,-72,865,-18,-182,-9
784595,-501,-79,856,-9,-219,-15
784596,-497,-81,856,53,-228,-4
784597,-474,-117,913,0,-234,-19
784598,-444,-105,870,-86,-185,-47
784599,-444,-124,884,-40,-65,-7
784600,-467,-100,889,7,65,39
784601,-503,-89,890,30,129,64
784602,-523,-68,894,-5,102,37
784603,-516,-75,883,-57,18,-11
784604,-503,-81,870,-105,-62,-56
784605,-478,-110,877,-112,-81,-68
784606,-471,-119,876,-85,-46,-44
784607,-483,-113,886,-42,-2,-4
784608,-507,-85,870,-36,1,5
784609,-500,-83,872,-50,-30,-9
784610,-487,-87,871,-71,-74,-35
784611,-485,-107,876,-84,-90,-47
784612,-472,-112,872,-70,-65,-37
784613,-480,-112,871,-39,-29,-16
784614,-490,-102,862,-24,-22,2
784615,-498,-93,881,-15,-35,7
784616,-499,-101,876,-20,-71,0
784617,-492,-101,878,-32,-114,-8
784618,-482,-104,883,-23,-140,-4
784619,-482,-105,883,-11,-145,2
784620,-470,-106,874,0,-132,7
784621,-473,-96,870,0,-98,12
784622,-475,-98,875,4,-72,18
784623,-472,-103,874,4,-60,16
784624,-491,-97,870,14,-54,29
784625,-494,-91,878,18,-71,26
784626,-473,-100,874,13,-91,21
784627,-472,-109,872,11,-98,21
784628,-468,-117,882,23,-93,28
784629,-476,-95,878,43,-68,51
784630,-488,-97,890,47,-76,51
784631,-474,-103,889,49,-83,39
784632,-477,-99,890,36,-62,43
784633,-478,-87,880,25,-44,42
784634,-476,-96,875,25,-38,34
784635,-476,-101,891,31,-30,36
784636,-476,-100,888,19,-18,30
784637,-472,-103,882,14,-2,30
784638,-480,-101,877,21,12,44
784639,-484,-98,874,33,-2,60
784640,-478,-101,869,54,-39,63
784641,-474,-86,878,56,-79,57
784642,-465,-87,852,69,-102,53
784643,-467,-102,871,84,-123,58
784644,-472,-111,860,115,-164,72
784645,-478,-109,851,154,-204,111
784646,-472,-94,858,204,-263,132
784647,-472,-85,877,228,-296,135
784648,-480,-83,880,221,-326,130
784649,-482,-74,874,232,-327,119
784650,-476,-77,901,231,-331,94
784651,-453,-78,945,228,-315,74
784652,-462,-80,903,169,-352,59
784653,-473,-77,894,177,-323,56
784654,-432,-88,920,162,-238,71
784655,-450,-79,887,162,-201,67
784656,-453,-72,906,130,-162,81
784657,-439,-72,887,131,-159,79
784658,-449,-82,901,142,-158,74
784659,-448,-72,897,107,-144,72
784660,-459,-60,886,118,-160,52
784661,-451,-63,898,179,-140,23
784662,-447,-70,900,164,-169,33
784663,-439,-72,891,176,-271,28
784664,-445,-71,906,203,-322,31
784665,-416,-82,907,186,-335,58
784666,-444,-76,869,224,-319,79
784667,-425,-69,939,261,-231,103
784668,-449,-53,905,224,-224,99
784669,-419,-34,943,210,-247,87
784670,-433,-40,925,174,-281,67
784671,-433,-52,904,169,-226,29
784672,-397,-59,934,158,-142,25
784673,-429,-68,901,105,-182,60
784674,-422,-48,925,106,-173,56
784675,-418,-49,922,88,-122,53
784676,-419,-48,929,96,-74,47
784677,-412,-50,932,73,-55,56
784678,-417,-44,916,82,-68,52
784679,-424,-47,924,77,-66,62
784680,-424,-46,914,56,-72,63
784681,-417,-45,908,88,-94,59
784682,-418,-46,917,81,-96,56
784683,-423,-49,915,49,-84,52
784684,-387,-72,892,49,-75,72
784685,-379,-104,890,121,-17,161
784686,-410,-99,870,159,77,313
784687,-487,-65,902,215,93,389
784688,-476,53,913,207,-67,306
784689,-500,44,978,242,-305,207
784690,-427,33,964,130,-478,49
784691,-399,-22,963,-9,-448,-35
784692,-362,-37,937,-91,-305,-100
784693,-347,-49,960,-81,-33,-128
784694,-357,-44,963,-148,257,-100
784695,-392,-46,941,-223,406,-72
784696,-424,-33,936,-238,466,-83
784697,-438,-32,922,-274,483,-88
784698,-438,-31,905,-291,436,-102
784699,-433,-42,890,-261,357,-107
784700,-428,-45,878,-222,275,-85
784701,-433,-56,863,-163,215,-30
784702,-438,-85,893,-109,170,-2
784703,-435,-79,892,-109,140,-30
784704,-436,-67,876,-95,121,-14
784705,-442,-69,874,-16,54,7
784706,-453,-64,886,27,-18,33
784707,-442,-52,881,58,-101,49
784708,-443,-58,903,107,-179,55
784709,-440,-54,913,110,-212,56
784710,-428,-52,912,105,-202,63
784711,-429,-52,930,105,-173,64
784712,-417,-48,936,81,-119,60
784713,-426,-40,927,57,-58,53
784714,-434,-34,931,21,0,42
784715,-427,-41,924,-10,37,21
784716,-433,-51,920,-28,54,3
784717,-432,-52,909,-42,68,1
784718,-434,-49,900,-40,57,3
784719,-438,-50,890,-31,19,3
784720,-429,-52,890,4,-22,12
784721,-433,-58,900,27,-47,24
784722,-434,-54,902,38,-61,35
784723,-432,-50,915,56,-76,43
784724,-432,-46,921,52,-82,42
784725,-440,-42,927,50,-77,43
784726,-436,-48,920,37,-70,39
784727,-430,-45,916,25,-63,31
784728,-423,-50,919,30,-52,32
784729,-422,-53,907,16,-37,30
784730,-426,-57,915,28,-11,39
784731,-431,-45,913,18,4,44
784732,-426,-46,916,7,-2,36
784733,-438,-53,912,31,-16,36
784734,-432,-51,896,19,-24,45
784735,-426,-52,900,37,-41,48
784736,-419,-53,903,49,-50,49
784737,-424,-51,898,53,-55,56
784738,-424,-43,893,59,-74,66
784739,-426,-39,913,102,-123,66
784740,-425,-41,913,107,-155,65
784741,-427,-50,915,100,-164,77
784742,-428,-46,919,108,-165,84
784743,-414,-43,921,138,-165,82
784744,-429,-40,935,142,-134,95
784745,-419,-32,931,119,-91,109
784746,-434,-39,931,112,-70,105
784747,-428,-26,916,110,-62,92
784748,-438,-26,923,109,-53,95
784749,-426,-41,912,102,-47,107
784750,-438,-55,877,124,-30,148
784751,-409,-42,889,196,-105,146
784752,-429,-36,905,268,-200,162
784753,-422,-9,870,221,-299,160
784754,-413,-25,892,289,-410,158
784755,-407,-24,914,349,-476,148
784756,-411,-18,930,300,-456,161
784757,-445,0,920,228,-390,137
784758,-368,5,981,196,-298,74
784759,-393,11,954,121,-284,72
784760,-387,0,978,102,-212,49
784761,-388,1,980,39,-87,17
784762,-386,-14,946,-25,26,-4
784763,-398,-20,929,-37,88,-7
784764,-405,-18,918,-36,110,13
784765,-414,-11,903,-7,67,25
784766,-413,-17,906,29,-5,35
784767,-407,-16,906,35,-70,42
784768,-401,-13,926,46,-119,42
784769,-394,-4,935,42,-126,32
784770,-398,-5,939,25,-90,22
784771,-390,-7,942,12,-39,19
784772,-397,-4,941,-11,2,11
784773,-402,-10,933,-7,28,12
784774,-405,-13,926,-16,38,12
784775,-404,-22,914,-4,27,25
784776,-404,-11,924,7,4,32
784777,-406,-10,924,18,-18,37
784778,-403,-7,928,23,-30,36
784779,-394,-13,928,9,-20,32
784780,-395,-11,925,5,2,26
784781,-400,-9,927,1,35,26
784782,-404,-5,936,-15,61,27
784783,-408,-6,926,-17,61,21
784784,-409,-8,922,-21,36,16
784785,-408,-14,922,-18,3,9
784786,-438,-19,943,-15,-8,9
784787,-419,8,931,-47,-30,-6
784788,-406,-19,936,-19,-53,-10
784789,-395,-23,937,-25,-26,-7
784790,-380,-27,908,-37,24,18
784791,-396,-16,914,-2,46,31
784792,-403,-3,913,-9,63,32
784793,-410,-4,910,-15,40,17
784794,-415,-12,916,-12,-4,0
784795,-404,-19,913,-19,-38,-2
784796,-404,-21,915,0,-65,2
784797,-400,-20,929,14,-65,16
784798,-397,-17,939,23,-47,27
784799,-409,-7,941,16,-22,30
784800,-406,-2,940,10,0,26
784801,-411,-8,930,-14,13,14
784802,-404,-13,932,-28,28,8
784803,-409,-10,932,-32,37,2
784804,-405,-17,928,-39,46,5
784805,-408,-12,915,-34,37,4
784806,-406,-23,919,-28,18,2
784807,-406,-20,916,-22,5,5
784808,-409,-13,917,-8,-6,11
784809,-410,-13,919,2,-17,16
784810,-405,-22,916,13,-30,23
784811,-405,-23,917,24,-38,30
784812,-403,-12,917,31,-41,36
784813,-395,-11,930,48,-38,36
784814,-408,-11,925,50,-52,36
784815,-405,-17,915,52,-77,39
784816,-403,-17,922,64,-103,44
784817,-406,-10,934,70,-119,44
784818,-405,-6,939,54,-114,44
784819,-398,-12,950,51,-91,39
784820,-400,-7,943,23,-49,31
784821,-399,-7,938,8,-8,22
784822,-399,-11,931,-4,23,19
784823,-403,-16,917,-4,30,21
784824,-403,-10,919,5,16,24
784825,-404,-12,917,11,-8,30
784826,-410,-12,919,29,-44,34
784827,-406,-10,920,32,-71,32
784828,-395,-6,925,28,-82,29
784829,-399,-11,929,29,-76,30
784830,-399,-7,929,28,-56,30
784831,-405,-13,930,23,-31,29
784832,-402,-6,927,26,-15,27
784833,-411,-15,938,27,2,46
784834,-404,-12,917,52,-28,55
784835,-412,-11,926,69,-63,59
784836,-397,-1,919,42,-82,53
784837,-390,-10,925,51,-94,45
784838,-392,-8,929,52,-80,39
784839,-391,1,935,27,-44,32
784840,-397,-2,935,8,-20,20
784841,-402,-3,939,-3,-15,12
784842,-404,-7,926,-4,-21,9
784843,-398,-15,930,0,-23,13
784844,-402,-11,926,4,-18,19
784845,-396,-10,917,8,-11,24
784846,-398,-13,919,15,-9,25
784847,-395,-7,921,15,-4,26
784848,-395,0,927,9,-7,25
784849,-403,0,933,9,-25,15
784850,-400,-5,927,-1,-31,9
784851,-395,-8,927,-4,-23,9
784852,-398,-4,936,-1,-5,12
784853,-399,-8,934,-2,8,16
784854,-402,-1,929,0,7,19
784855,-399,-8,920,2,-1,21
784856,-399,-10,920,9,-10,25
784857,-397,-14,922,13,-16,28
784858,-401,-7,915,21,-18,33
784859,-399,-13,918,26,-16,37
784860,-399,-5,919,28,-12,39
784861,-402,-6,927,30,-14,40
784862,-401,-8,927,33,-20,39
784863,-399,-5,926,35,-23,39
784864,-399,-12,923,38,-23,43
784865,-399,-10,926,47,-23,51
784866,-405,-10,930,53,-15,59
784867,-398,-7,937,51,-6,63
784868,-401,-3,928,54,-5,63
784869,-404,-3,920,55,-13,63
784870,-399,0,921,70,-23,64
784871,-387,-7,917,68,-30,67
784872,-409,6,933,68,-35,66
784873,-426,31,936,9,-51,44
784874,-383,-21,913,11,-72,14
784875,-392,-28,925,46,-43,39
784876,-402,15,930,43,-5,60
784877,-400,1,930,58,-8,54
784878,-401,5,927,39,-18,46
784879,-395,-7,921,46,-43,42
784880,-397,-3,924,59,-60,49
784881,-402,8,925,63,-65,54
784882,-399,0,934,64,-69,51
784883,-406,1,933,64,-65,49
784884,-398,8,940,48,-49,49
784885,-399,9,942,35,-29,43
784886,-394,10,931,14,-9,30
784887,-405,6,926,-6,0,21
784888,-400,1,929,-15,-4,12
784889,-392,1,930,-22,-11,6
784890,-397,-1,932,-24,-18,0
784891,-397,-1,926,-27,-14,0
784892,-403,4,932,-25,-11,1
784893,-401,5,931,-21,-16,2
784894,-396,0,933,-23,-23,0
784895,-397,0,929,-21,-26,1
784896,-396,0,926,-19,-27,-2
784897,-390,-1,922,-16,-32,-7
784898,-400,-7,926,-26,-31,-11
784899,-394,1,926,-30,-28,-14
784900,-403,2,931,-25,-31,-11
784901,-405,1,937,-30,-33,-14
784902,-403,4,933,-35,-31,-18
784903,-402,7,936,-39,-28,-20
784904,-408,13,941,-56,-25,-32
784905,-363,8,923,-73,-24,-51
784906,-365,-38,911,-30,5,-24
784907,-385,-11,914,-48,66,16
784908,-394,0,923,-37,86,17
784909,-410,9,948,-44,81,3
784910,-410,12,944,-99,72,-21
784911,-405,-4,935,-108,53,-39
# samples=1845
# gaps=1
